lat,lon,risk_score,risk_level,slope,NDVI,rainfall,competency_index,elevation,FS
30.45776461270413,79.70649084492389,0.0878,Low,26.3740291595459,0.8768108186992266,1208.1035089492798,0.3799999952316284,3545,1.5608338518930296
30.24099625799592,78.31824277281316,0.0272,Low,32.75530242919922,0.5898560551253395,1745.8924627304075,0.4199999868869781,1455,1.2163237082233038
30.3056,79.3286,0.9518,High,32.019283294677734,0.8575281557246383,1224.7855150699615,0.3799999952316284,1047,1.2788027902713428
30.7991,79.4356,0.8065,High,30.633928298950195,0.2544368935042434,1112.381843328476,0.3799999952316284,4523,1.3581946391343436
30.1642,78.2936,0.9842,High,21.782958984375,0.7014059009422667,1856.0927176475525,0.449999988079071,876,1.850837713108183
30.51321997582782,79.23884270276467,0.0707,Low,43.85113143920898,0.4829323090779834,1146.2837433815002,0.3799999952316284,3247,0.9465469715047884
30.82355222661182,79.07900865919157,0.0196,Low,28.43022727966309,-4.958327511047264e-05,1344.9913012981417,0.3799999952316284,4968,1.4184397700206075
30.68423302651216,79.21288077801597,0.0574,Low,48.94907760620117,0.7400620719033356,1313.656747341156,0.3799999952316284,3209,0.8414067903429122
30.79284004527353,79.64642168252055,0.0203,Low,35.03638458251953,0.1662320630708938,927.154723405838,0.3799999952316284,4961,1.2142382668442928
30.6785,78.3475,0.2587,Low,16.678203582763672,0.6325799520883058,1658.3256149291992,0.449999988079071,1325,2.490423118106297
30.558384477570225,78.31200085168192,0.163,Low,35.99293518066406,0.5585831496351236,1683.2003808021543,0.5799999833106995,1181,1.32957329049435
30.383,78.5094,0.9737,High,32.51308822631836,0.0907731866291931,1206.384460926056,0.449999988079071,782,1.3620033120836856
30.5151,78.3684,0.0151,Low,32.09053421020508,0.6043301520326165,1566.2985014915466,0.449999988079071,1205,1.3152447125088045
30.995694,78.936314,0.9248,High,13.648222923278809,0.1673377802709262,1064.0530455112455,0.2000000029802322,3059,2.5618317489977955
30.566806105010468,78.61376526416406,0.5337,Medium,57.53911972045898,0.4664086225679039,1490.7975363731384,0.449999988079071,1998,0.8274614396361147
30.6539,78.3366,0.9335,High,35.79730987548828,0.7381527190437137,1658.3256149291992,0.449999988079071,1122,1.168891229874813
