lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.59011663615004,78.49431194221647,1659,25.74134063720703,132.180908203125,12.0,0.5503392770057067,1653.378369808197
30.497201661115596,78.78127531011667,2138,21.59614944458008,265.3086853027344,-9.0,0.7617683777630904,1524.3670964241028
30.081932323227914,79.3694114951611,1691,18.88308334350586,334.0528259277344,-11.0,0.5864224986974038,1329.8571693897247
30.129581118532652,78.46946456790727,1205,40.922119140625,300.2765197753906,-19.0,0.7423783747285024,1518.3083963394165
30.259752049259685,79.9636301553007,5083,40.9976921081543,75.98922729492188,71.0,0.1054418137956065,1200.3308951854706
30.239659254786858,78.44441333553753,1785,27.2492618560791,141.79354858398438,-72.0,0.6864270651735346,1499.14302110672
30.863016196620613,78.75868294656652,3789,33.4578971862793,272.80816650390625,6.0,0.6165075773938364,1119.36385512352
30.015725886371698,79.47417080199848,2065,31.036767959594727,276.1773986816406,-13.0,0.8393680646981381,1431.526319980621
30.915944120415936,78.65127970421624,3082,34.24561309814453,113.8435287475586,3.0,0.8014664082850552,1100.8713400363922
30.6044998478697,79.56725283468595,1910,44.61480331420898,34.880619049072266,190.0,0.736498920822447,1030.4927968978882
30.146087060720305,78.62930287559685,830,31.24202919006348,343.8753356933594,5.0,0.7661776552740619,1428.5545790195465
30.14503840978297,79.01135591944357,1686,22.133548736572266,227.42306518554688,25.0,0.4469061982809246,1379.7344505786896
30.195016835297686,79.35866272556679,1620,18.072628021240234,306.5326843261719,-6.0,0.4022236493537769,1345.8583092689514
30.635009470846835,79.14051050423485,3168,45.219913482666016,278.3127136230469,17.0,0.8174976481655691,1135.7606875896454
30.699437966058632,78.75731874043292,3677,31.828643798828125,130.69082641601562,-26.0,0.2890072919064246,1516.523733139038
30.562030134576972,79.20414462723178,3717,23.91687774658203,9.762121200561523,1.0,0.4806907771242649,1116.1856961250303
30.244866482000855,79.40021894618222,1606,27.95512008666992,66.63850402832031,14.0,0.4684405166715302,1310.6355774402618
30.993416481828255,79.72460163756303,6276,39.624324798583984,101.2743682861328,-15.0,0.0470611881586125,555.2447664737701
30.162932521472968,79.02530280988515,1526,23.6713809967041,337.394287109375,-53.0,0.7241913473241619,1312.4202406406405
30.71061388510002,79.02912503042374,3525,34.497806549072266,260.50933837890625,-45.0,0.2165576745300785,1545.3218340873718
30.41869293288784,79.33042419587296,1415,23.72397994995117,243.7672576904297,24.0,0.3820115684671398,1075.1364409923551
30.582060660867143,78.60253595480079,2404,18.996299743652344,36.92871856689453,-45.0,0.6904237442652356,1490.7975363731384
30.245165346170317,79.7778889669093,4372,31.0302677154541,185.3618927001953,-1.0,0.1891822947096434,1433.1304109096527
30.625258022987857,78.94568828371091,2917,22.13639640808105,61.476600646972656,31.0,0.6266131402130765,1584.2413806915283
30.239525243944666,79.76042266034403,4485,36.80450439453125,115.63915252685548,90.0,0.3844092212986033,1433.1304109096527
30.531567540751116,79.38554110727915,2911,13.784544944763184,157.47952270507812,-4.0,0.5895640245828409,1279.0089750289917
30.692182944427845,78.65830531278708,3471,44.70244598388672,81.53466033935547,-73.0,0.3399330155867576,1504.6273708343506
30.157627549763347,78.64715510416323,1260,27.452470779418945,212.72164916992188,-3.0,0.7015314339258002,1284.4009935855863
30.96381148673503,78.2015839095157,2380,37.76411437988281,87.60478210449219,23.0,0.7427315702461236,1710.091986656189
30.69991680008213,79.9196104721651,3586,51.26405334472656,0.86531662940979,-54.0,0.1988517109236415,623.0143231153488
30.101044789055482,78.84567729862583,1534,32.443748474121094,210.0252685546875,16.0,0.6236275030713638,1327.0836663246157
30.6081212816548,79.5205628175439,3662,49.74843978881836,69.96354675292969,76.0,0.5063778939507095,1314.1456413269043
30.96908060262763,79.73352698583119,5771,30.231910705566406,-0.0,-73.0,0.0994248151191455,555.2447664737701
30.910600740291066,79.04884905159554,5473,26.7132625579834,175.6996612548828,-21.0,-0.0252983654965502,1116.1274778842926
30.118312735165578,79.48009107020837,2563,27.867263793945312,207.3951568603516,-24.0,0.5300239447643107,1381.5794205665588
30.882950310502792,78.96539558659224,4987,14.034627914428713,78.79753875732422,-10.0,0.0651181280015471,1202.722977399826
30.793566857783254,78.7556961991386,3396,41.48844528198242,290.3517761230469,11.0,0.6940110523129794,1226.1603009700775
30.44529114473188,78.62376549707426,1240,33.67537307739258,145.69358825683594,38.0,0.7248962980355325,1330.7615971565249
30.612129623486737,78.38942265376741,2216,22.37346076965332,10.531600952148438,-1.0,0.7575063904467589,1739.9904036521912
30.957367843120846,78.36753934766213,3354,21.011571884155277,14.224989891052246,-47.0,0.8136374735698846,1846.8966722488403
30.38599466642124,78.55309452201988,938,19.36480140686035,286.0423583984375,0.0,0.7648786198275779,1303.1884288787842
30.18838379434122,79.57992923954143,3419,18.31144523620605,218.49777221679688,-10.0,0.3952087542510071,1299.9832928180697
30.7140641717349,79.86062861920662,3653,39.65351104736328,208.4934234619141,135.0,0.4143890161742286,657.3754423856735
30.083866143796463,78.98929841047803,1924,23.645112991333008,280.6532592773437,-8.0,0.5324853396086768,1285.219703912735
30.727142130789275,78.36110648770635,1008,24.29383659362793,232.43524169921875,-6.0,0.6431005705857237,1776.9298338890076
30.292984551729482,79.4099859748653,1879,30.96881103515625,176.4178466796875,6.0,0.5845732387190148,1301.757252216339
30.912506184851864,79.21089505667862,5220,30.588964462280277,135.39669799804688,-13.0,0.1762142765602972,1165.165772438049
30.348500103572942,79.6429161469374,3758,22.15604782104492,47.482208251953125,5.0,0.5327337519090446,1246.1893773078918
30.22899552153399,79.00321479268047,1641,44.101558685302734,80.38448333740234,10.0,0.6402746454167293,1322.316471338272
30.116188752436912,79.17679987729794,2051,15.473724365234377,54.21443176269531,-34.0,0.6792766229298738,1328.679838180542
