point_id,lat,lon,label,elevation,slope,aspect,curvature,NDVI,rainfall,competency_index,FS
182,30.6509,79.5192,1,2140,22.086313247680664,217.07376098632807,80.0,0.0528955967694342,1186.4526760578156,0.3799999952316284,1.875069014130962
183,30.9753,78.4375,1,2881,27.116504669189453,275.4417419433594,-15.0,0.595890455188268,1821.9656896591189,0.3799999952316284,1.3861749491387154
184,30.1176,78.7472,1,1382,13.776548385620115,22.43693351745605,12.0,0.4661858474319916,1391.3864529132843,0.44999998807907104,3.1382113362545776
185,30.27199860534436,78.4505539041504,0,1254,20.826244354248047,99.80081176757812,-11.0,0.5735598872523721,1402.3263478279114,0.44999998807907104,2.069613561733642
186,30.663537372016712,79.0484625983114,0,3191,36.65911102294922,200.7318725585937,27.0,0.7385108347363276,1421.1643433570862,0.3799999952316284,1.0871594365993869
187,30.7666,78.7963,1,3322,35.54585647583008,4.5374436378479,15.0,0.7792104425342249,1226.1603009700775,0.3799999952316284,1.150776274787463
188,30.21052848844061,79.57109760397134,0,3331,55.16533279418945,97.76925659179688,-86.0,0.3437861012781784,1068.1103956699371,0.3799999952316284,0.7897619846986373
189,30.56504675,79.56163208,1,1590,17.02280044555664,17.879207611083984,-21.0,0.4564857881136951,1144.3018865585327,0.3799999952316284,2.456196980707777
190,30.420736562568617,79.17837242791502,0,2606,25.115278244018555,73.96253967285156,20.0,0.72398996086326,1063.2198894023895,0.3799999952316284,1.6742447192531835
191,30.233624763648567,79.95553916956979,0,5396,47.29262161254883,313.41748046875,-33.0,-0.2505764087429678,1377.7119541168213,0.3799999952316284,0.8599364890287732
192,30.7957926694361,78.97475943455834,0,4683,19.01020622253418,323.0112609863281,-62.0,0.035154632915864,1513.0276799201963,0.3799999952316284,2.0793382702934684
193,30.46427236932434,78.63615023059955,0,899,37.543758392333984,49.23541641235352,10.0,0.5951285669776223,1330.7615971565249,0.6800000071525574,1.4653063426704096
194,30.4091,79.0579,1,907,22.70707893371582,144.32896423339844,-2.0,0.6726235489220566,1096.6858053207395,0.44999998807907104,1.9797726920994685
195,30.3797,78.5017,1,782,32.51308822631836,220.3673858642578,-11.0,0.0907731866291931,1206.384460926056,0.44999998807907104,1.3620033120836856
196,30.4605,79.4774,1,2234,39.72294998168945,346.93621826171875,-4.0,0.9479496143388272,1259.6153390407562,0.5799999833106995,1.279226356213522
197,30.6014,78.3449,1,1881,38.59598159790039,43.10391998291016,17.0,0.7576231847025253,1739.9904036521912,0.44999998807907104,1.0775850373022586
198,30.04696442240767,79.06250482531179,0,2203,29.18195343017578,290.35479736328125,-17.0,0.696779286144131,1348.985298871994,0.3799999952316284,1.3806499879170768
199,30.480586577326648,79.43871398610007,0,1741,24.1004638671875,122.87522888183594,-67.0,0.4203134941007986,1259.6153390407562,0.5799999833106995,2.058249599228025
200,30.40273948474683,79.9442233343054,0,4759,34.37904357910156,235.39991760253903,-40.0,0.1551459139082826,1136.7731976509094,0.3799999952316284,1.204302510758692
201,30.182837779868816,78.46631852979316,0,1133,45.56730651855469,181.0518798828125,-1.0,0.5517560953934632,1448.5344874858856,0.5799999833106995,1.119732256970369
202,30.99718235390295,78.58420618638688,0,4751,39.63654708862305,133.15536499023438,-4.0,0.0816940814032991,1118.3645725250244,0.3799999952316284,1.0471489776131384
203,30.44600577295796,79.21535285903953,0,1861,23.924915313720703,248.6004638671875,-73.0,0.727336919033525,1068.564654588699,0.3799999952316284,1.7578389074535927
204,30.11063173695521,79.0504318050468,0,1703,30.885019302368164,255.9023895263672,-27.0,0.4698312240887867,1395.499323606491,0.20000000298023224,1.033337495258922
205,30.6179,78.3233,1,948,54.81444549560547,95.8957061767578,-62.0,0.4709778977343743,1664.3780493736267,0.5799999833106995,0.9859042821025885
206,30.7866,78.6171,1,1790,30.750581741333008,79.02037048339844,-3.0,0.56615045447153,1316.9132268428802,0.3799999952316284,1.3153251803039143
207,30.3351,78.5113,1,1001,20.890907287597656,242.1907501220703,-5.0,0.5686563239547726,1163.2594513893127,0.44999998807907104,2.1335696198057144
208,30.9085,78.3299,1,1933,57.71592330932617,111.60334014892578,23.0,0.5103234496165673,1687.997076511383,0.3799999952316284,0.7269904816900279
209,30.3642,79.3158,1,915,21.37800979614257,245.5731964111328,25.0,0.4908199839075414,1077.6563596725464,0.3799999952316284,1.9685705148183466
210,30.418695143327685,78.65200211627422,0,1218,24.40123748779297,357.6283264160156,1.0,0.746789811420479,1382.5566864013672,0.44999998807907104,1.7706008743832067
211,30.316270149729306,79.83684858810494,0,5450,25.09471702575684,106.05284881591795,-11.0,0.0387164379660529,1388.709980249405,0.3799999952316284,1.5995710678414143
212,30.55619069263001,79.25964509665413,0,3881,44.741920471191406,127.183349609375,-8.0,0.3778853151376803,1307.7422440052032,0.3799999952316284,0.9110826164702259
213,30.09455634477439,79.54300674296583,0,2456,20.67383575439453,277.394287109375,15.0,0.6853151828487408,1276.798596382141,0.3799999952316284,1.9789371949166712
214,30.43239636018509,78.86425356148868,0,1990,12.506505966186523,68.59884643554688,15.0,0.8235735847742949,1496.3313150405884,0.3799999952316284,3.178390624241545
215,30.58079682985348,78.24990558457134,0,1656,24.74828147888184,335.9283142089844,-36.0,0.7096223719126351,1706.732907295227,0.44999998807907104,1.6667152019569067
216,30.796,78.623,1,2848,22.25079917907715,24.49023628234864,-6.0,0.6544733362714855,1316.9132268428802,0.3799999952316284,1.8260921419917215
217,30.643907957067764,79.29641711998394,0,4609,32.17301177978516,167.91537475585938,15.0,0.2341060289401892,1567.3991656303406,0.3799999952316284,1.2130076083663253
218,30.36667887970298,79.75954723314469,0,4767,29.533994674682617,96.56260681152344,26.0,0.1040189125295508,1306.4858090877533,0.3799999952316284,1.3722013122034138
219,30.0667,79.0193,1,1738,38.34929275512695,255.78668212890625,1.0,0.4127560579624483,1285.219703912735,0.3799999952316284,1.0588306340260318
220,30.6145,79.8102,1,3783,20.77050971984864,97.35647583007812,-17.0,0.4861961289683031,953.9764499664308,0.3799999952316284,2.0627666497272426
221,30.184854455525528,79.97337318663998,0,4075,54.29969024658203,100.72618103027344,-13.0,0.1853115472887335,1242.477594614029,0.3799999952316284,0.7842659176441468
222,30.099579713540027,79.84004438623415,0,2552,36.97761154174805,151.82070922851562,7.0,0.4549691720493248,1462.699794769287,0.3799999952316284,1.0718742783617634
223,30.08023374566164,78.5682685057252,0,880,34.46138000488281,187.83251953125,6.0,0.5773417714431819,1457.647339105606,0.5799999833106995,1.4220320355378069
224,30.7331,79.0685,1,3727,33.78836441040039,253.1241149902344,31.0,0.4457914790439903,1531.723654270172,0.3799999952316284,1.1609739404917676
225,30.50415824,79.48751264,1,1921,53.41403198242188,77.50894927978516,1.0,0.4635862036943889,1243.2289493083954,0.3799999952316284,0.7929100635651003
226,30.3299,79.3206,1,1144,39.34046173095703,286.0506896972656,-48.0,0.7599835745816652,1224.7855150699615,0.3799999952316284,1.040708049924884
227,30.6521,79.5566,1,3113,63.19977569580078,288.1032409667969,-16.0,0.5946644121929456,1030.4927968978882,0.3799999952316284,0.7532963242025427
228,30.593780631943453,78.67189503873584,0,1748,37.85579681396485,178.6136016845703,-20.0,0.5197094030747431,1434.8632085323334,0.3799999952316284,1.051373547335163
229,30.7362,78.44,1,1251,39.45325469970703,79.80317687988281,-23.0,0.6234273817876492,1797.9834294319153,0.44999998807907104,1.0481921339977416
230,30.595229732719403,79.44080987996016,0,4130,54.030757904052734,153.23170471191406,-163.0,0.2646115300948849,1222.9817068576813,0.3799999952316284,0.7883791225446505
231,30.014998500377136,78.87881071550903,0,2032,30.09310531616211,227.90245056152344,-18.0,0.5523619865623052,1334.2404198646543,0.44999998807907104,1.4458823995138197
232,30.15601864044244,79.05792348891553,0,2181,30.89500999450684,329.9627990722656,0.0,0.806017165814463,1395.499323606491,0.20000000298023224,1.0329759436330603
233,30.86880109581782,78.92762436051106,0,5154,6.519772052764893,278.1429748535156,-2.0,-0.0404904281667784,1189.6469342708588,0.3799999952316284,6.402509307728004
234,30.6326,78.9953,1,1866,49.04838180541992,311.3188171386719,47.0,0.685224787165706,1442.0809650421145,0.3799999952316284,0.8277957848353302
235,30.807107020319517,79.93410808106573,0,5145,18.91708946228028,278.1464538574219,0.0,0.0566806691108309,576.31372153759,0.41999998688697815,2.4808949405075342
236,30.135,78.3896,1,492,26.130773544311523,217.630615234375,20.0,0.7536260512501525,1682.1877837181091,0.44999998807907104,1.5847139855200874
237,30.7284,79.4971,1,3070,34.148101806640625,226.2021942138672,92.0,0.2563639519692545,1081.498502492905,0.3799999952316284,1.2214478079538664
238,30.6293,78.3303,1,948,54.81444549560547,95.8957061767578,-62.0,0.4709778977343743,1664.3780493736267,0.5799999833106995,0.9859042821025885
239,30.688,79.0478,1,3082,20.825891494750977,289.9045104980469,-72.0,0.7959853150817633,1421.1643433570862,0.3799999952316284,1.9227563916715484
240,30.714032644466855,79.94482930595568,0,3420,53.48788833618164,278.2680053710937,135.0,0.2297308971534708,623.0143231153488,0.5799999833106995,1.085949731839986
241,30.8987,78.3399,1,2013,27.38454818725586,-0.0,-66.0,0.7313762120807757,1768.670153617859,0.3799999952316284,1.38383283615587
